bid,name,city,state,lat,long,star,reviews,num,cat
e4FM01_iF_2LLN_yiaYcHA,S.E.E.K. Early Learning Center,Phoenix,AZ,33.4690129,-111.970189,4.5,6,21730,Local Services
QM3dsi5TD4FCL0BpFU6frg,Qwik Chinese Bistro,Scottsdale,AZ,33.569728,-111.886203,3.5,41,21739,Restaurants
AX_uezeXP-0f-fk0E9kU7g,SNIP Barber Shop,Glendale,AZ,33.53301249,-112.258676,5,15,21743,Beauty & Spas
CB98jqp3uffVmVfthspkrA,EnteBella,Scottsdale,AZ,33.55681229,-111.8904343,5,6,21744,Beauty & Spas
xlgWvsaTQ3g-gbe9ZEH03w,Stage Dreams Youth Theater,Phoenix,AZ,33.71236788,-112.1524551,5,4,21745,Active Life
8jTAfGcJMLs9VNcG4dndNQ,LongHorn Steakhouse,Phoenix,AZ,33.5989732,-111.9816241,3.5,50,21746,Restaurants
onIBfBtTTnghlpqqduHHog,Arco AMPM,Phoenix,AZ,33.59737747,-112.0134309,3.5,3,21748,Automotive
RRaEjsCiOEFGWfuYI3SbKQ,Lowes Home Improvment,Phoenix,AZ,33.46678162,-112.2229996,3.5,3,21749,Home Services
b4lzS1FzmzKctCb2js3iBQ,NB Taekwondo & Fitness Center,Chandler,AZ,33.3359071,-111.8763149,5,5,21751,Active Life
EgyzoNo76gKJ28dP8LBWwA,Arizona Sports Chiropractic & Wellness Center,Phoenix,AZ,33.6407152,-111.9842585,5,6,21754,Health & Medical
DMYuhZHauefEygVmnlkQgQ,United States Post Office,Mesa,AZ,33.422595,-111.7726868,1.5,5,21755,Public Services & Government
_2B1bQJfBTwA-SUUrKApsQ,Inspires NLP,Phoenix,AZ,33.5313469,-112.055977,4,5,21756,Professional Services
s0G-WZcLkXeORKNxb-hwLg,Alpine Ski Club,Phoenix,AZ,33.6262751,-112.0198194,5,12,21758,Hotels & Travel
ViklBzIqT5jR01zBXWmOeA,Team Beauregard Brazilian Jiu Jitsu,Mesa,AZ,33.407209,-111.835917,5,4,21761,Active Life
5ALqZbLAonfCRZMY-X_MyQ,Mayo Clinic Hospital Cafeteria,Phoenix,AZ,33.65861893,-111.9565811,4,13,21762,Food
qNI7QYN2gLJyHWfGk3CDIg,Brush Party,Phoenix,AZ,33.456259,-112.069084,4,9,21763,Education
GXFGkplPFqeI83LR04H1hA,Super Star Car Wash,Mesa,AZ,33.380772,-111.738981,2,19,21765,Automotive
2eXDnLT-T6odgAOrx8F2gQ,Filiberto's,Scottsdale,AZ,33.45168,-111.916537,2,5,21766,Restaurants
t259KzpmEzYRJ1bx4RO9sA,Over Easy,Mesa,AZ,33.393391,-111.692285,3.5,65,21769,Restaurants
hB8lmK-nzU3Ptwpe9hGG7g,Liberty Bell Park,Anthem,AZ,33.84894654,-112.0991632,4.5,4,21770,Active Life
V_x0Dsu6K_ZWL8Xt50WhVw,Lucky Nails And Spa,Queen Creek,AZ,33.24990822,-111.6327775,4,8,21772,Beauty & Spas
PR9UfFJVB-a8YmaSbE2bVA,Caribbean Hair Braiding,Chandler,AZ,33.3504107,-111.8767014,5,4,21774,Beauty & Spas
twFlGCu417iYr-ZsBOqJtg,FastMed Urgent Care,Chandler,AZ,33.2588124,-111.8412146,3.5,8,21779,Health & Medical
sgc5cOJVTsYU6aiuy8afhQ,FastMed Urgent Care,Tempe,AZ,33.3931349,-111.939992,3,12,21782,Health & Medical
7eOCyhGps4wEVCYNJAL9dQ,Secure Home Security Inc,Tempe,AZ,33.3931473,-111.932493,3,4,21787,Home Services
Y5GPZgCu0UeGy5NiAKC6_w,Portillo's,Tempe,AZ,33.42975116,-111.9085657,3.5,260,21790,Restaurants
5fu41tfqTU_LONb95t1Dkg,Portillo's Hot Dogs,Scottsdale,AZ,33.58194439,-111.8883754,4,350,21792,Restaurants
ka15uLcFmPBDp8hauLh8lw,PhXpress,Phoenix,AZ,33.4351479,-111.9983687,3.5,5,21793,Hotels & Travel
p6_fZBMZJaDfYPT4bN7jgg,Celebrity Tanning,Phoenix,AZ,33.638272,-111.9782767,3,9,21794,Beauty & Spas
EVd903xbs5hk59zGVi6dVA,Phoenix Police Department Code,Phoenix,AZ,33.44086275,-112.0437894,3.5,3,21796,Public Services & Government
vBH0D63OloLULIfzscgO3w,Motor Vehicle Division,Phoenix,AZ,33.67366,-112.115943,3,5,21797,Public Services & Government
AWtOOmHT-KTTtbzfyJBT5w,The Aladin Group,Phoenix,AZ,33.5883918,-111.9770456,5,4,21798,Home Services
mFMXHjGk2rJqGwx-3Wh_2A,Iceberg Drive Inn,Gilbert,AZ,33.307799,-111.754905,3,62,21800,Food
KU3Y8aya5dLYwzdvgSFpPg,Anthem Cuts Barber Shop,Anthem,AZ,33.870512,-112.15036,4.5,14,21801,Beauty & Spas
k40FgfH-MEkG4goFl_zfmw,Modern Images Mobile Auto Detailing,Phoenix,AZ,33.480709,-112.292061,2,7,21802,Automotive
ZpUj4YnpIESC-Y6w0nDsZA,Mind Body Yoga,Phoenix,AZ,33.62365,-111.978418,4.5,8,21806,Active Life
NoCcpGO3vNUOPT7sHeF1OQ,Envision Entertainment,Phoenix,AZ,33.526713,-112.115748,3.5,3,21807,Event Planning & Services
5vq85Qb-d2mL8lRAX6tjOA,Verde Dining Pavilion,Glendale,AZ,33.607263,-112.16002,4,3,21809,Restaurants
xYjlf3pudcIn7gX9p6idVg,Cavalia,Scottsdale,AZ,33.65611,-111.923151,5,3,21810,Arts & Entertainment
yX4DfpZyJEei0ULu-OFJlw,West Valley Family Dental,Glendale,AZ,33.671456,-112.1864554,4.5,3,21811,Health & Medical
fNr2bFZsAiTl5qjNQ9-SAg,Skin Glo Studio,Mesa,AZ,33.4364664,-111.7690345,5,11,21814,Beauty & Spas
7ZEFAt6yrGOCpMKN2tuaFA,Cadence Running Company,Gilbert,AZ,33.2932948,-111.7889313,4.5,15,21815,Shopping
smGQVGf-cx9lSN-OB2eQxA,Steven Cates - Cates International,Scottsdale,AZ,33.581154,-111.927268,1,3,21816,Professional Services
DZ6JD39qvgfTdAfEehRl3Q,Discount Tire - Scottsdale,Scottsdale,AZ,33.6736621,-111.924459,4.5,13,21817,Automotive
rKJCIvF2BClYlLdd4DgRqw,Professional Massage Therapy by Samantha Jordan,Scottsdale,AZ,33.684201,-111.9182433,5,3,21818,Health & Medical
2dRGuwvi7FK6ea3ttQE5XA,Ames Carpet & Tile Cleaning,Surprise,AZ,33.622144,-112.405945,5,3,21819,Local Services
16TYrZFb2OraLI1LYDx0gw,Jill Kerr,Phoenix,AZ,33.320934,-111.986116,2.5,5,21820,Health & Medical
mlMQ_g76ESnMlL25uAjd0g,God's Garden Treasures,Tempe,AZ,33.40398809,-111.9767708,4,10,21826,Shopping
lmIXtLgu1tIoFAsqXnTpmA,Federico's Mexican Food,Scottsdale,AZ,33.6125679,-111.8649139,4,32,21829,Restaurants
QfF1yVaqLi1mnRVukeQyTg,QuikTrip,Surprise,AZ,33.6486306,-112.3638073,4,3,21831,Food
fI-_7aWpVr6NdCrUNKtEkA,QuikTrip,Tolleson,AZ,33.437234,-112.2388899,5,3,21833,Food
Sa9xwdoE_teTp2fN2fAXeA,QuikTrip,Mesa,AZ,33.4076709,-111.8054917,4.5,3,21835,Food
II00AUee-QcNFol9XTiXEg,QuikTrip,Phoenix,AZ,33.4222312,-112.1692653,3.5,3,21836,Food
_1YiY8tskmdMtqs0RP2JuA,QuikTrip,Maricopa,AZ,33.0656829,-112.0484948,4.5,3,21838,Food
vtGraRCZzG5q1lpipR030A,Waste Management Phoenix Open,Scottsdale,AZ,33.640637,-111.9086,4.5,17,21839,Arts & Entertainment
7JyCEC51LfkQEKtXKRn19A,Arizona Motorcycle Towing & Storage,Phoenix,AZ,33.56619,-112.114872,5,5,21842,Automotive
1qedWtgdfyEDv4HHHQ8-1g,Direct Tools Factory Outlet,Glendale,AZ,33.5342859,-112.2649924,4,5,21843,Shopping
jfiWnT1G0Pzq1PtavVjZaQ,CASA Sunb,Tempe,AZ,33.4243368,-111.9394223,3,100,21845,Nightlife
eNChmwFI8aV7V3SP_e59gQ,Akina Motorsports,Tempe,AZ,33.4238614,-111.9058192,3.5,9,21846,Automotive
gItxUFfYnwh781OZhYiCvw,Its All Good Nutrition,Scottsdale,AZ,33.5734457,-111.8623938,5,3,21850,Health & Medical
TZhv0cOt0UHoORlG0I5JHg,Pak Afghan Halal Restaurant & Catering,Phoenix,AZ,33.467014,-111.995926,4.5,22,21851,Restaurants
Au2PcSBz3N212S7D10EbDQ,Spice Asian Bistro,Mesa,AZ,33.385161,-111.6872749,4,27,21856,Restaurants
iW4vLyP1LJyjVJ2blgIrRg,Cahill Landscaping LLC,Gilbert,AZ,33.343645,-111.784899,4.5,16,21857,Home Services
Pznoxvf9tre8s8kHJcdveQ,Parada Del Sol,Scottsdale,AZ,33.48727,-111.92614,4.5,8,21859,Local Services
fCRv2RuCMfCSOCYqsbztKQ,Think Pure Skin,Phoenix,AZ,33.4993987,-112.0302164,4,13,21861,Beauty & Spas
shvwb7FSRbG8KQvIj4FIQQ,Which Wich,Peoria,AZ,33.63744614,-112.2227979,4,25,21862,Restaurants
PNHXpLc799mkFipy5WlN6A,Five Guys Burgers and Fries,Peoria,AZ,33.637605,-112.223018,3.5,34,21866,Restaurants
r32adXBTc6xVWWT3Tr5_yQ,Camden Montierra,Scottsdale,AZ,33.575922,-111.9244505,3,4,21871,Home Services
cTJXbgS_R9OFuKjPxsrglQ,Rolibertos Mexican food,El Mirage,AZ,33.6228118,-112.3312083,4.5,6,21872,Restaurants
Cd3uJtsQtG3vJ_WLGp7YZQ,Wok Box,Scottsdale,AZ,33.6297922,-111.8875246,3.5,62,21874,Restaurants
eDphP7RHVudYiFOpf8r5WA,IT'SUGAR,Phoenix,AZ,33.67572658,-111.9716293,4,12,21875,Food
hIkw3mYhiPqWIW4q4cl3Vg,Vincent's Hair Studio,Phoenix,AZ,33.3375219,-111.9945634,5,3,21876,Beauty & Spas
a7Qk3nMgJNwEzZygfstnyw,Koryo Korean BBQ,Glendale,AZ,33.57814972,-112.1521474,3,47,21879,Restaurants
F0WHPpyXTaxFOknOv_A9iQ,The LOCK Shop,Mesa,AZ,33.39481451,-111.6846018,5,7,21880,Home Services
H8eT3Ylf-CgmnLFqqb6pTw,White Eyes Fresh Fry Bread,Glendale,AZ,33.6688931,-112.1866171,4,16,21882,Restaurants
JP_q0gcXpJ1xfCsoXFVb0A,TriSports,Tempe,AZ,33.42791,-111.9404991,3.5,4,21883,Shopping
-4kZWIPq6f5HHQP6GTZccQ,Schaffer's Bridal and Formal,Scottsdale,AZ,33.6244616,-111.9309995,3.5,26,21884,Shopping
L3UKuOr7ANTpyAkJ8PRKkQ,Starbucks,Tempe,AZ,33.416067,-111.9342917,2.5,6,21885,Food
iRIqMJbQ_BBFkQC5oU9SOg,Nineveh Restaurant,Peoria,AZ,33.5803521,-112.2716651,2,3,21888,Restaurants
dCvOHs5aRRnAN13CV4tB5w,Riverview Park Apartments,Mesa,AZ,33.428998,-111.872981,3.5,3,21899,Home Services
TgIJfXqEKE-JsD0QUoaC5Q,Spoke & Wheel,Phoenix,AZ,33.5612361,-112.0737398,4,104,21900,Restaurants
2zag3j-zdjBsDtIbVYXxLg,Kong  Fu Gyoza,Mesa,AZ,33.413158,-111.875779,4,19,21904,Restaurants
v9_MNjWori0tLWErWP7y2g,Bomboba,Peoria,AZ,33.5948,-112.220689,4,100,21908,Food
597qhd_yZjnsXt8TyaBbSg,Litchfield Auto Repair,Goodyear,AZ,33.4539923,-112.3531428,5,23,21909,Automotive
Ruj3kkRBTfvW54YywsPcIA,Comfort Foot,Mesa,AZ,33.394432,-111.875578,4.5,7,21910,Beauty & Spas
8tNf1kaa6uyEVnSGMhx9Hw,Golden Thai Kitchen,Phoenix,AZ,33.46790277,-112.2213679,4.5,28,21912,Food
Nn7w0B09A1ZRxHlXlmYpbA,Shumway Dental Care,Chandler,AZ,33.260697,-111.791328,4,4,21914,Health & Medical
ZDi6iwT0B_ddPxGzG9NTjA,Hair Bliss,Phoenix,AZ,33.6369218,-112.0701391,5,5,21918,Beauty & Spas
TKeBd_Pga579GMKdOWgPfQ,All-Star Pediatrics,Gilbert,AZ,33.378603,-111.726167,4.5,6,21919,Health & Medical
fh_OJcXNeh3Gg4V5tWbIRg,Voulez Vous Nails & Spa,Surprise,AZ,33.63813398,-112.3507908,4,17,21921,Beauty & Spas
2fMxxp5olnM7v7eSOC_J8g,99 Cent Only Stores,Glendale,AZ,33.6400698,-112.1498222,5,4,21922,Shopping
_EQdFPMwe0xkWtV8tJqQPg,Happy Tails Doggy Care LLC,Litchfield Park,AZ,33.5100011,-112.4894537,4.5,3,21924,Pets
xNF1sTfjhg819lKUTqPCZg,Arizona Animal Actors,Mesa,AZ,33.3776689,-111.6880048,3.5,3,21925,Pets
5ipAMcjec7GH7tztXYLTgQ,IHop,Phoenix,AZ,33.553444,-112.1017927,2,16,21927,Restaurants
-3frEL8Vo8kyq4kfgTn0GA,Filiberto's,Chandler,AZ,33.304775,-111.947948,2.5,12,21929,Restaurants
QG4qmOPBgNigdI4cUYhKJg,Native Grill & Wings,Phoenix,AZ,33.5768931,-112.1161256,2.5,30,21930,Nightlife
l7TobGhPDskgflo1ZFSd3w,Ashlee Candelaria - Farmers Insurance,Tempe,AZ,33.3866439,-111.9269693,4.5,7,21931,Financial Services
qmRIjwkeHjrLFvV9er5vEA,Sprouts Farmers Market,Phoenix,AZ,33.53735246,-112.0459462,4,39,21935,Food
_bNA90EW1EHh32DEGGaSRw,21 Degree Cigars,Scottsdale,AZ,33.581056,-111.8789122,5,15,21937,Shopping
5PKJD71pxHCONwlRU9zSZg,Subway,Tempe,AZ,33.3782381,-111.9297441,3.5,6,21940,Restaurants
goVoVbERgeYeUmixUyJ6nw,Ooka Hibachi,Peoria,AZ,33.630439,-112.237821,3,16,21946,Restaurants
hHAlLNh4q7n6E5PTrtJZ8Q,Bespoke Inn,Scottsdale,AZ,33.490695,-111.927964,4.5,6,21947,Hotels & Travel
MPmKNNq5cc_J5WbBdnkSJg,Wadaa Street Tacos,Scottsdale,AZ,33.4941704,-111.9260519,4.5,6,21948,Restaurants
1D8_syO-uv648HceEWF38A,M.D. Pruitt's Home Furnishing,Chandler,AZ,33.323463,-111.8592097,3.5,15,21951,Shopping
nUUYvBafHYH-O4Pht6lgsw,Salad and Go,Gilbert,AZ,33.3616325,-111.7896774,4.5,106,21954,Restaurants
Uo5CqWuJwPNfQPO9QvECgA,Pho 35,Phoenix,AZ,33.5530966,-112.1357952,3.5,13,21957,Restaurants
Mi0cM1vGlUnQ7YfV-Qi8pQ,Kiwi Loco,Chandler,AZ,33.217813,-111.790154,4.5,20,21959,Food
ETwuzl7XCvsREESKJh-iwg,Once Upon A Child,Surprise,AZ,33.64032,-112.361552,3,7,21961,Shopping
ZZ_WrathH3aYveIrSzauIA,Zoomie Brokers,Scottsdale,AZ,33.601973,-111.88792,5,3,21963,Home Services
e2Q2hKNMLfGC-YDygh6EVg,Fatman's Pizza & Grill,Apache Junction,AZ,33.4160688,-111.5722283,4,31,21965,Restaurants
GTMlaMHzuIRlwvwpvSML1A,Caspian Food Market,Scottsdale,AZ,33.6417816,-111.9254512,5,4,21966,Food
L961Ob6zq6BzBaTxPEHezA,Pan y Pane Bakery,Guadalupe,AZ,33.3636228,-111.9631209,4.5,3,21968,Food
6aL56OOjoKmYlCkdfQcIMQ,Tailgaters,Surprise,AZ,33.63690886,-112.3946632,3,40,21973,Nightlife
lhsFsAPGV1lCOZZnQhateQ,Yummiville Yogurt,Mesa,AZ,33.45118,-111.80299,4,4,21974,Food
j1fmJ7nZBZkj25KEznQbjg,Samurai Sam's Teriyaki Grill,Phoenix,AZ,33.4368481,-112.0598304,2.5,4,21976,Restaurants
ujUmSfHqo5kQqtWIT2nepQ,Tumbleweed Park Playtopia,Chandler,AZ,33.27379668,-111.8306541,4.5,6,21979,Active Life
9vjmEjFlke2buqCUYKleMw,Keep Screaming Skate Shop,Phoenix,AZ,33.4658852,-112.0792889,5,4,21982,Shopping
fo9wHE1wquRo0FJllBKdQg,Vemma Nutrition,Scottsdale,AZ,33.643787,-111.899148,2.5,5,21984,Health & Medical
hx1beb-ZQZqn0_wehMN0ww,Reed Skate Park,Mesa,AZ,33.406036,-111.795761,2.5,3,21985,Active Life
mOBu2QtsuxlK9p_rwps1Qw,Mountain View Park,Mesa,AZ,33.4311745,-111.7708226,4,5,21986,Active Life
gVQBfhrpY9CMzN0B2fSW0g,Warehouse 3 Indoor RC Racing,Peoria,AZ,33.595809,-112.2230969,5,7,21988,Active Life
e6SpV25uAEfwvP1_FmPuig,Evolution Ink,Gilbert,AZ,33.365662,-111.823784,5,4,21989,Automotive
kEeVpdVMcxeSaKGDlmc_FQ,Distinct Detail,Scottsdale,AZ,33.6071829,-111.9403254,5,4,21993,Automotive
CVboCnIqNx6dL7m2fTWn5g,Gracie Arizona Jiu Jitsu,Phoenix,AZ,33.4656171,-112.0364065,5,4,21994,Active Life
ZTw5uvVD_ukP8ilRCmy83A,House Spouse,Phoenix,AZ,33.3112951,-111.9772205,4,5,21995,Local Services
4-352Hl-1OWU7eFLR6AfMA,Classic Cakes and Confections Bakery,Scottsdale,AZ,33.4996635,-111.9276467,4,14,21997,Food
OQlZu3HphnsZJWuGy7reSA,TnT Divas,Gilbert,AZ,33.308204,-111.689465,5,8,21998,Active Life
6VsKUNttbfmkWwz3S3SX_g,Freddy's Frozen Custard and Steakburgers,Surprise,AZ,33.6086936,-112.3620438,4,51,21999,Restaurants
pJ3me62AYa3Sn2PgEbaSUQ,Shear Love Salon,Phoenix,AZ,33.306607,-111.998885,4.5,4,22002,Beauty & Spas
OZN4kDqdlC8K3rl3_2_1QQ,Phoenix BJJ & MMA Academy,Goodyear,AZ,33.452407,-112.377146,4.5,3,22003,Active Life
xum_qMqA2QP4WplKJ4s4lw,Lily's Lashes,Phoenix,AZ,33.466238,-112.0824104,4,9,22004,Beauty & Spas
6Z6bvIHGpPlwpkZAwfXT1w,Mariscos Vuelve a La Vida,Phoenix,AZ,33.4596905,-112.0462108,3.5,15,22009,Restaurants
2E3RwtfFDrxk5qEezocP4A,LongHorn Steakhouse,Chandler,AZ,33.319246,-111.969186,4,51,22013,Restaurants
YAKjcrBjkF3Q3BQSggtwOA,Lotus Garden,Apache Junction,AZ,33.41203285,-111.547916,4.5,51,22014,Restaurants
1N-JHg3TBXq8-Sx-vt6rdw,Julioberto's,Peoria,AZ,33.5962275,-112.2189079,3.5,7,22015,Restaurants
IBi1QS7t1Wv_YSN231Lg2w,Us Nails And Spa,Mesa,AZ,33.41449738,-111.5988693,2.5,3,22016,Beauty & Spas
v_a16XU3PHhxaNNvmUIARw,About The Fur Grooming Salon,Peoria,AZ,33.6734099,-112.2381449,4,5,22019,Pets
C3M22N5dunZZVkIOEVbyBQ,Happy Cleaners & Tailors,Gilbert,AZ,33.2651416,-111.7224872,4.5,3,22020,Local Services
0Ixna4nrrayLUFK2UZ_w1w,Gelato Spot,Chandler,AZ,33.3073697,-111.8747757,2.5,16,22022,Food
dt_ZhgoJc2Rd6T2nKqKXMA,Beloved Lily,Gilbert,AZ,33.31081,-111.772012,4,5,22024,Shopping
MT3PFUtSUGdSl5Uo2y1Jsg,Ak-Chin Pavilion,Phoenix,AZ,33.470823,-112.232875,2.5,58,22027,Event Planning & Services
g8cJmflfmSatP3CECPZDUg,Krispy Kreme Doughnuts,Phoenix,AZ,33.6400487,-112.0043392,4,20,22029,Food
DsYHZT91zbABalg7cWAiAQ,O'Shays Pub,Chandler,AZ,33.33582248,-111.843203,1,3,22030,Arts & Entertainment
aNuyJOFNrb-d71amzPpxlw,Twin Peaks,Phoenix,AZ,33.507982,-112.035636,3.5,85,22032,Restaurants
VKyYMyd5dF6Qt4w70Y7iHA,Salon Forma,Phoenix,AZ,33.564655,-112.07353,4,4,22033,Beauty & Spas
l5FvoKE2-k6JpGVuhH9YVA,Sushi Catcher,Glendale,AZ,33.6386176,-112.196027,4.5,168,22034,Restaurants
Auxuk6JOuirTQtwvVYZ9RA,Valley King Properties,Tempe,AZ,33.3929512,-111.9069272,3.5,3,22036,Home Services
w-CaBIUL7n89C8c68Wgvxg,Which Wich,Scottsdale,AZ,33.67627868,-111.9239156,3.5,23,22037,Restaurants
rO3saNBRU2Pg16RyfEP6-g,Otro Cafe,Phoenix,AZ,33.5248869,-112.0649759,4,200,22038,Restaurants
5AJdS8LYpCgzfOwGaEqZkA,Cafe North,Scottsdale,AZ,33.61663816,-111.8728098,4.5,15,22041,Food
7SDpCNPIodczv5Vh3HfczA,Filibertos,Phoenix,AZ,33.450595,-112.029835,2.5,3,22044,Restaurants
XOI6YHwFi-2tRfnIZgUrFg,Bourbon Street Bar & BBQ,Chandler,AZ,33.2359121,-111.789788,3,17,22047,Nightlife
ydvExQSfSVAW8KAm5HmomA,Desert Valley Dental of Phoenix,Glendale,AZ,33.5631726,-112.1862875,2.5,3,22048,Health & Medical
iCUtP1Iweyp5uHxcllnn6A,The Egg I Am,Gilbert,AZ,33.26262167,-111.718297,3.5,82,22053,Restaurants
F2c9Mao_AU2YKObSuwjZag,Bartlett Lake,Scottsdale,AZ,33.8232982,-111.9149875,4,6,22056,Active Life
sL4n5lhxqoZ5l0d8gwIPyA,North Mountain Brewing Co.,Phoenix,AZ,33.5679191,-112.0663979,3.5,174,22057,Food
90EF2qs7KfS14KyFoKYVEw,Michael Kors Outlet,Glendale,AZ,33.5343143,-112.2649938,4,3,22058,Shopping
ZWNGW_enpIx2MEzZlK5M6g,City 15 Apartments,Phoenix,AZ,33.5068515,-112.0498812,3,4,22060,Home Services
k05jTOhOrwE3DrK1Nit4kQ,Tammie Coe Cakes,Phoenix,AZ,33.43748856,-112.0018162,4.5,11,22062,Food
xpOJUb79vbrQUSIflDrrjA,Vista Verde Golf Club,Rio Verde,AZ,33.7423559,-111.7040229,4.5,4,22064,Active Life
ORzOJJTNe_9dlICqhVKhAw,Garner Orthodontics,Chandler,AZ,33.349366,-111.855389,5,3,22066,Health & Medical
fKfBxAL978okfodf0c1cVg,Michelle's Nails & Spa,Glendale,AZ,33.65372262,-112.2352093,5,4,22067,Beauty & Spas
cZutwhWSjiXOQ9_tPD5k4Q,Fox's Cabaret,Phoenix,AZ,33.4965864,-112.1360889,3.5,3,22068,Nightlife
dG5wqAr7GGgDNh4CTEEl2w,North Scottsdale Women's Care,Scottsdale,AZ,33.671435,-111.90986,3.5,3,22069,Health & Medical
ShiXIHc-KyUUzngLwJ72-A,Coulter Nissan,Surprise,AZ,33.6053643,-112.420275,3,22,22073,Automotive
SroWGgNGS7IcgEZ91IEfpw,Oh! MG Photography,Phoenix,AZ,33.37779384,-112.030287,5,6,22076,Event Planning & Services
ZcgzyGf-cAgc0JxFklpZLA,Mr. Triny Sonora Hot Dogs,Phoenix,AZ,33.57477152,-112.0577298,5,4,22077,Restaurants
vJZa8tKKjZefYn99ReWPEA,Juice Core,Scottsdale,AZ,33.499686,-111.927179,4.5,25,22078,Food
H1TQerQIskjYXwmzj1i1Nw,Phoenix Ghost Tours,Phoenix,AZ,33.4493248,-112.0764446,3.5,6,22080,Hotels & Travel
W010P4plDADjo2SFq3OvXA,Modern Margarita,Phoenix,AZ,33.6759107,-111.9644412,3.5,134,22081,Nightlife
2lbQbMLpw0S8ok-KYuZ1qg,Details Remodeling & Home Services,Phoenix,AZ,33.509385,-112.007743,4.5,16,22082,Home Services
MTUN0lKKoq7yN4fWagJ-3Q,Giant Rustic Pizza,Scottsdale,AZ,33.6198341,-111.873845,4,83,22083,Restaurants
i3nnQl4pl2-ogZJdeSqWvA,Los Kikos,Phoenix,AZ,33.6539394,-112.082139,4,6,22084,Restaurants
g8iEV-83hYzsrxtLNnTHZw,Licata Optical LLC,Mesa,AZ,33.381412,-111.787222,5,3,22090,Shopping
sB5ayLN_w-p_a9zCwRIMhw,Furnish 123,Tempe,AZ,33.3481086,-111.9579887,4,4,22092,Shopping
ike5KXaekafwMFiTaZy6iw,Vapor Vortex,Phoenix,AZ,33.4954879,-112.0026186,4,23,22094,Shopping
hP3hxJBx1GdCfF4RVhqbAg,Chipotle Mexican Grill,Glendale,AZ,33.53494829,-112.2620002,3,24,22095,Restaurants
UlSzm4inJmYQ-BKRcW716g,AZ Food Crafters,Chandler,AZ,33.32001441,-111.8581293,5,16,22096,Food
vywcUi7_4VKh7hNEucf29w,My Goodness Cakes,Phoenix,AZ,33.67904908,-112.0302696,3.5,17,22097,Food
zYRKOiYCZJAg1SV1WZG4lw,Scratch,Phoenix,AZ,33.459054,-112.068953,3,39,22098,Restaurants
PgkfpCfxpOR9WJGOaIl0_A,Platinum Paint & Body,Gilbert,AZ,33.3061605,-111.8412502,5,3,22099,Automotive
Zh6zpqN_rFZylYexWW2btQ,Pallets Food and Bar,Phoenix,AZ,33.459054,-112.068953,3,91,22100,Restaurants
4lsscsQcs7ai0x_1rNTPrQ,The Joint ...the chiropractic place,Glendale,AZ,33.6704382,-112.1879299,5,6,22101,Health & Medical
_h_Ck8QQZKD70TVV1fZGNw,Rags Catering,Youngtown,AZ,33.5939082,-112.2998107,5,3,22102,Event Planning & Services
AqDro01Pa-fDBBn9oM_TOw,Kidtastic Pediatric Dental and Orthodontics,San Tan Valley,AZ,33.13667686,-111.53886,1,5,22104,Health & Medical
d9M0d6h7XA5B7BEQTPp6-w,Reserve at Arrowhead,Glendale,AZ,33.6448656,-112.2264961,1.5,6,22105,Home Services
DpV7S9A1j-V0uauuc4i-RQ,Cherise Kiel Photography,Phoenix,AZ,33.4483771,-112.0740373,3,7,22109,Event Planning & Services
fD4Ek4gNj8XcapgOu3SgWQ,C2 Tactical,Tempe,AZ,33.3368017,-111.9679209,4,55,22112,Active Life
4bshz8jw-vCmxfhuK5kuiQ,CrossFit Haboob,Tempe,AZ,33.423268,-111.906578,5,8,22113,Active Life
PapD_5mqiWp50yJ3A0bc6Q,PRO EM Party & Event Rentals,Phoenix,AZ,33.4415992,-112.0500814,4.5,3,22114,Event Planning & Services
wVloHUmLaJA7i-DUpVcNXg,Zikwid,Tempe,AZ,33.422756,-111.925685,3,10,22115,Shopping
yC9LE41paW34zCZNEzDLFw,Pacific Seafood Super Buffet,Avondale,AZ,33.451818,-112.340391,2,15,22118,Restaurants
SMDEbSr-ky3Jrr5LhLbidw,Revolver Records,Tempe,AZ,33.3925916,-111.909146,4.5,11,22119,Shopping
pW5OUIuylBIOGBYPy5iMMg,Kohl's Department Store,Gilbert,AZ,33.37807712,-111.8089412,3.5,3,22120,Shopping
mp-ll4k-NYN4zbViXMI-CA,Days Inn Airport - Phoenix,Phoenix,AZ,33.4518871,-112.0186305,1.5,16,22123,Hotels & Travel
p2GMOG-I-hw07hxB3M-IlA,Days Inn And Suites Mesa,Mesa,AZ,33.4159099,-111.793014,1,6,22124,Hotels & Travel
h8fFYMJnvhxzJzFd8zj64Q,Days Hotel - Scottsdale,Scottsdale,AZ,33.5108302,-111.9256584,3,9,22125,Hotels & Travel
TaEvlp5tkaMqTjKzSY4Xxw,Top Line Nails & Spa,Gilbert,AZ,33.3629864,-111.7216172,3.5,9,22129,Beauty & Spas
X5rLhIah2-yXNuLzwsU56w,Arizona Carpet Upholstery & Air Duct Cleaning,Mesa,AZ,33.4150708,-111.6291883,1,7,22132,Local Services
trssep2CeYS771KOUFC91w,Zipps Sports Grill,Phoenix,AZ,33.6249626,-111.9418897,2,4,22135,Restaurants
q599oPLmm5OFyGieN303Iw,David Frank Salon,Scottsdale,AZ,33.58474801,-111.9244231,5,35,22142,Beauty & Spas
_3R0ELm45KHRb52rAilyOw,Pecan Grove Restaurant and Pie Co.,Chandler,AZ,33.2344429,-111.8604326,2.5,56,22145,Restaurants
